1024x1024_by_1024x1024,Parallel_BLAS_32_CPU,8.475960524694941e-07,1.3745474538862095e-10
1024x1024_by_1024x1024,Parallel_BLAS_CPU,3.258027528318941e-17,3.963688025901663e-28
1024x1024_by_1024x1024,Parallel_CUDA_32_GPU,8.45031221685525e-07,1.4743426251122413e-09
1024x1024_by_1024x1024,Parallel_CUDA_GPU,-2.4218366027894955e-17,5.1283928249972944e-27
1024x1024_by_1024x1024,Parallel_CUDA_cuBLAS_32_GPU,8.265619834089684e-07,3.858821775264658e-10
1024x1024_by_1024x1024,Parallel_CUDA_cuBLAS_GPU,-2.793175846865781e-17,5.143559329655466e-27
1024x1024_by_1024x1024,Parallel_OpenCL_32_CPU,8.45031221685525e-07,1.4743426251122413e-09
1024x1024_by_1024x1024,Parallel_OpenCL_32_GPU,8.45031221685525e-07,1.4743426251122413e-09
1024x1024_by_1024x1024,Parallel_OpenCL_CPU,-2.4218366027894955e-17,5.1283928249972944e-27
1024x1024_by_1024x1024,Parallel_OpenCL_GPU,-2.4218366027894955e-17,5.1283928249972944e-27
1024x1024_by_1024x1024,Parallel_OpenMP_32_CPU,8.030449755845891e-07,1.9255633714068564e-09
1024x1024_by_1024x1024,Parallel_OpenMP_CPU,-2.2533786902395603e-16,6.708909428527204e-27
1024x1024_by_1024x1024,Parallel_Sycl_32_CPU,8.425687773913452e-07,5.987989411089709e-11
1024x1024_by_1024x1024,Parallel_Sycl_32_GPU,8.458744986639631e-07,1.4790521813258998e-09
1024x1024_by_1024x1024,Parallel_Sycl_CPU,-6.532318089225164e-18,3.815232126380319e-28
1024x1024_by_1024x1024,Parallel_Sycl_GPU,-2.793175846865781e-17,5.143559329655466e-27
1024x1024_by_1024x1024,Serial_Naive_32_CPU,8.030449755845891e-07,1.9255633714068564e-09
1024x1024_by_1024x1024,Serial_Naive_CPU,-2.2533786902395603e-16,6.708909428527204e-27
1024x1024_by_1024x1024,Serial_Optimized_32_CPU,8.030449755845891e-07,1.9255633714068564e-09
1024x1024_by_1024x1024,Serial_Optimized_CPU,-2.2533786902395603e-16,6.708909428527204e-27
