power,Parallel_HIP_32_GPU_GPU,-4.285488446225783e-09,9.934544450411067e-15
power,Parallel_HIP_GPU_GPU,2.359223927328458e-18,1.8608938323928057e-32
power,Parallel_OpenMP_32_CPU,4.5657195537638365e-09,8.51942806827886e-15
power,Parallel_OpenMP_CPU,4.274802734016702e-18,2.5892552746861444e-32
power,Parallel_OpenMP_SIMD_32_CPU,4.5657195537638365e-09,8.51942806827886e-15
power,Parallel_OpenMP_SIMD_CPU,4.274802734016702e-18,2.5892552746861444e-32
power,Parallel_Thread_32_CPU,4.5657195537638365e-09,8.51942806827886e-15
power,Parallel_Thread_CPU,4.274802734016702e-18,2.5892552746861444e-32
power,Serial_Naive_32_CPU,4.5664345537643754e-09,8.519592363527076e-15
power,Serial_Naive_CPU,4.274802734016702e-18,2.5892552746861444e-32
power,Serial_SIMD_32_CPU,4.5664345537643754e-09,8.519592363527076e-15
power,Serial_SIMD_CPU,4.274802734016702e-18,2.5892552746861444e-32
power,Serial_STL_32_CPU,4.5664345537643754e-09,8.519592363527076e-15
power,Serial_STL_Transform_CPU,4.274802734016702e-18,2.5892552746861444e-32
